tf_id,lat,lon,planted_by,plant_date,area,class_area,feature,trees,tf_age
232,52.51446899999999,-2.1128409999999995,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-30,207,16,No,"Alder, grey(Alnus incana) | Alder, red(Alnus rubra) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia)",584
233,52.39184699999999,-2.241009,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-17,210,60,Yes,"Alder(Alnus glutinosa) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",597
234,52.455751,-2.001718,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-04-07,210,46,Yes,"Alder, red(Alnus rubra) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",576
235,52.582645,-2.1882870000000003,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-04-07,210,46,Yes,"Alder, grey(Alnus incana) | Alder, red(Alnus rubra) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn, midland(Crataegus laevigata) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",576
236,52.363456,-1.439056,"School Children, Earthwatch

",2022-03-28,206,22,Yes,"Alder(Alnus glutinosa) | Aspen(Populus tremula) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Cherry, wild(Prunus avium) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",586
237,52.576195000000006,-2.073685,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-21,206,26,No,"Alder, grey(Alnus incana) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",593
238,52.360015000000004,-2.06217,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-31,203,21,No,"Alder, grey(Alnus incana) | Alder, red(Alnus rubra) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia)",583
239,52.422284,-1.881578,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-04-06,208,22,No,"Alder, grey(Alnus incana) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",577
242,52.566945000000004,-2.090502,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-30,214,30,Yes,"Alder, grey(Alnus incana) | Alder, red(Alnus rubra) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia)",584
243,52.59173800000001,-2.2647470000000003,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors

",2022-03-19,209,NA,No,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",595
246,52.503316000000005,-1.883135,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-14,210,NA,No,"Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",600
247,52.476982,-1.422557,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-16,203,19,Yes,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Willow, grey(Salix cinerea subsp. Oleifolia)",598
248,52.27801600000001,-1.5392989999999998,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-18,201,20,Yes,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",596
249,52.503211,-1.9213539999999998,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-15,207,NA,No,"Alder(Alnus glutinosa) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Cherry, wild(Prunus avium) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",599
250,52.34629699999999,-1.575018,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-31,210,17,Yes,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",583
252,52.393919000000004,-1.82891,"Corporate Employees, Earthwatch

",2022-04-14,206,26,No,"Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia)",569
253,52.661626,-1.167585,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-25,208,24,Yes,"Alder, grey(Alnus incana) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia) | Willow, grey(Salix cinerea subsp. Oleifolia)",589
254,52.6610553628471,-1.0690354564073,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-31,200,26,No,"Alder, grey(Alnus incana) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",583
255,52.647034,-1.0538239999999996,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-23,213,44,No,"Alder, grey(Alnus incana) | Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",591
256,52.62847300000001,-1.0735709999999998,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-24,206,27,Yes,"Alder, grey(Alnus incana) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",590
257,52.642539000000006,-1.173677,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-03-24,206,24,Yes,"Alder, grey(Alnus incana) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",590
258,52.6111,-1.16135,"Corporate Employees, Volunteer Group, School Children, Earthwatch

",2022-04-08,206,24,Yes,"Alder, grey(Alnus incana) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",575
259,52.9084697960256,-1.4492967765207199,"Corporate Employees, Volunteer Group, Earthwatch, Landscape contractors

",2022-04-09,214,NA,No,"Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia)",574
260,52.8815392834617,-1.45708103453227,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors

",2022-04-09,205,NA,No,"Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia) | Willow, common osier(Salix viminalis) | Willow, grey(Salix cinerea subsp. Oleifolia)",574
261,52.618517000000004,-1.1559229999999998,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-04-05,206,24,Yes,"Alder, grey(Alnus incana) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",578
263,52.432099,-1.9523639999999998,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors

",2022-04-01,197,NA,No,"Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry Plum(Prunus cerasifera) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia)",582
264,52.653262999999995,-1.0537839999999998,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-04-19,208,24,Yes,"Alder, red(Alnus rubra) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia)",564
265,52.68211300000001,-1.841198,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors

",2022-04-11,206,24,Yes,"Apple, crab(Malus sylvestris) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Willow, common osier(Salix viminalis)",572
287,52.654316,-1.161236,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors

",2022-04-08,206,24,Yes,"Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Buckthorn, purging(Rhamnus cathartica) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia)",575
288,52.41684699999999,-1.12487,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors

",2022-04-14,201,NA,No,"Alder, red(Alnus rubra) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Pear, common(Pyrus communis) | Rowan(Sorbus aucuparia)",569
289,52.516687999999995,-1.663106,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors

",2022-04-12,200,NA,No,"Alder, red(Alnus rubra) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Rowan(Sorbus aucuparia) | Willow, goat(Salix caprea)",571
298,-37.707092200000005,145.046357,"
",NA,100,NA,NA,NA,NA
299,51.45524699999999,-3.162708,"
",2022-04-01,100,NA,Yes,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common walnut (Juglans regia) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Sweet chestnut(Castanea sativa) | Willow, eared(Salix aurita) | Willow, grey(Salix cinerea subsp. Oleifolia)",582
300,51.419940999999994,-3.2579830000000003,"
",2022-04-01,100,NA,NA,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common walnut (Juglans regia) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Sweet chestnut(Castanea sativa) | Willow, eared(Salix aurita) | Willow, grey(Salix cinerea subsp. Oleifolia)",582
301,51.619003,-3.5368269999999997,"Volunteer Group, Local Residents, School Children

",2021-02-15,100,NA,NA,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common walnut (Juglans regia) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Sweet chestnut(Castanea sativa) | Willow, eared(Salix aurita) | Willow, grey(Salix cinerea subsp. Oleifolia)",992
303,53.302288999999995,-3.517093,"Volunteer Group, Local Residents

",2021-03-09,100,NA,NA,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common walnut (Juglans regia) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Sweet chestnut(Castanea sativa) | Willow, eared(Salix aurita) | Willow, grey(Salix cinerea subsp. Oleifolia)",970
304,53.3125,-4.642499999999999,"Volunteer Group, Local Residents

",2022-02-08,100,NA,NA,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common walnut (Juglans regia) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Sweet chestnut(Castanea sativa) | Willow, eared(Salix aurita) | Willow, grey(Salix cinerea subsp. Oleifolia)",634
305,53.15,-4.259167000000001,"Volunteer Group, Local Residents, School Children, Earthwatch

",2022-02-28,100,NA,NA,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Cherry, wild(Prunus avium) | Common walnut (Juglans regia) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Elder(Sambucus nigra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Spindle(Euonymus europaea) | Sweet chestnut(Castanea sativa) | Willow, eared(Salix aurita) | Willow, grey(Salix cinerea subsp. Oleifolia)",614
315,51.651119,-0.034409,"Local Residents, School Children

",2022-12-16,200,NA,NA,"Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Lime, small-leaved(Tilia cordata) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Whitebeam(Sorbus aria) | Wild service tree(Sorbus torminalis) | Willow, goat(Salix caprea)",323
316,51.45146599999999,-0.025275000000000002,"Volunteer Group, Local Residents

",2022-11-22,205,74,No,"Alder(Alnus glutinosa) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Broom(Cytisus scoparius) | Dog Rose(Rosa canina) | Elder(Sambucus nigra) | Elm, wych(Ulmus glabra) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Spindle(Euonymus europaea) | Wild service tree(Sorbus torminalis) | Willow, goat(Salix caprea)",347
317,54.601504,-5.9783100000000005,"School Children, Earthwatch

",2022-11-09,200,50,NA,"Alder(Alnus glutinosa) | Bilberry(Vaccinium myrtillus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Cherry, bird(Prunus padus) | Elm, wych(Ulmus glabra) | Gorse(Ulex europaeus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Heather(Calluna vulgaris) | Holly(Ilex aquifolium) | Juniper(Juniperus communis) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Willow, grey(Salix cinerea subsp. Oleifolia)",360
318,55.903733,-4.317083999999999,"Volunteer Group, Earthwatch, University Staff & Students

",2022-11-16,200,20,NA,"Alder(Alnus glutinosa) | Bilberry(Vaccinium myrtillus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Broom(Cytisus scoparius) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Elm, wych(Ulmus glabra) | Gorse(Ulex europaeus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Heather(Calluna vulgaris) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Pine, scots(Pinus sylvestris)",353
319,51.649139000000005,-3.9737210000000003,"School Children

",2023-03-01,200,NA,NA,"Alder(Alnus glutinosa) | Bilberry(Vaccinium myrtillus) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Hornbeam(Carpinus betulus) | Lime, large-leaved(Tilia platyphyllos) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Wild service tree(Sorbus torminalis) | Willow, goat(Salix caprea)",248
320,51.85165736407679,0.15527581134549304,"Corporate Employees, Local Residents, School Children, Earthwatch

",2023-03-21,200,30,Yes,"Alder(Alnus glutinosa) | Apple, crab(Malus sylvestris) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Birch, silver(Betula pendula) | Blackthorn(Prunus spinosa) | Cherry, wild(Prunus avium) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Lime, large-leaved(Tilia platyphyllos) | Oak, sessile(Quercus petraea) | Rowan(Sorbus aucuparia) | Wild service tree(Sorbus torminalis)",228
